organism_1	organism_2	orthogroup	orthologs_organism_1	orthologs_organism_2
655844	5530	OG0000185	XP_007823793.1	KID60564.1
655844	5530	OG0000185	XP_007823371.2	KID68127.1
655844	5530	OG0000186	XP_007817206.1	KID66048.1
655844	5530	OG0000186	XP_007823773.2	KID60587.1
655844	5530	OG0000187	XP_007823772.2	KID60588.1
655844	5530	OG0000187	XP_007825359.2	KID65774.1
655844	5530	OG0000188	XP_007822799.1	KID65303.1
655844	5530	OG0000188	XP_007823765.1	KID60590.1
655844	5530	OG0000189	XP_011410605.1	KID63532.1
655844	5530	OG0000189	XP_007823764.1	KID60591.1
655844	5530	OG0000190	XP_007823763.1	KID60592.1
655844	5530	OG0000190	XP_007823734.2	KID60625.1
655844	5530	OG0000191	XP_007822760.1	KID65341.1
655844	5530	OG0000191	XP_007823741.1	KID60617.1
655844	5530	OG0000192	XP_007823733.2	KID60626.1
655844	5530	OG0000192	XP_011410763.1	KID61076.1
655844	5530	OG0000193	XP_007823712.1	KID60648.1
655844	5530	OG0000193	XP_007822368.1	KID61278.1
655844	5530	OG0000194	XP_007817522.1	KID64568.1
655844	5530	OG0000194	XP_007823711.1	KID60649.1
655844	5530	OG0000195	XP_007822452.1	KID71210.1
655844	5530	OG0000195	XP_007823697.1	KID60665.1
655844	5530	OG0000196	XP_007823687.1	KID60674.1
655844	5530	OG0000196	XP_007819209.1	KID71464.1
655844	5530	OG0000197	XP_007823680.2	KID60682.1
655844	5530	OG0000197	XP_007822281.1	KID68217.1
655844	5530	OG0000198	XP_007823671.1	KID60694.1
655844	5530	OG0000198	XP_007817564.1	KID64522.1
655844	5530	OG0000199	XP_007819097.2	KID71579.1
655844	5530	OG0000199	XP_007820893.1	KID60761.1
655844	5530	OG0000200	XP_007820895.1	KID60763.1
655844	5530	OG0000200	XP_007824034.2	KID62609.1
655844	5530	OG0000201	XP_007820929.2	KID60798.1
655844	5530	OG0000201	XP_011410719.1	KID62172.1
655844	5530	OG0000202	XP_007820976.1	KID60847.1
655844	5530	OG0000202	XP_007817859.1	KID63478.1
655844	5530	OG0000203	XP_007820995.1	KID60865.1
655844	5530	OG0000203	XP_007822693.1	KID70961.1
655844	5530	OG0000204	XP_007819193.1	KID71481.1
655844	5530	OG0000204	XP_007820999.1	KID60869.1
655844	5530	OG0000205	XP_007826115.2	KID65078.1
655844	5530	OG0000205	XP_007821003.2	KID60873.1
655844	5530	OG0000206	XP_007822345.1	KID61253.1
655844	5530	OG0000206	XP_007821023.1	KID60895.1
655844	5530	OG0000207	XP_007818620.1	KID62242.1
655844	5530	OG0000207	XP_007821041.1	KID60915.1
655844	5530	OG0000208	XP_007821667.1	KID68850.1
655844	5530	OG0000208	XP_011411755.1	KID60926.1
655844	5530	OG0000209	XP_007825540.1	KID60987.1
655844	5530	OG0000209	XP_007819462.1	KID69419.1
655844	5530	OG0000210	XP_007824808.2	KID61011.1
655844	5530	OG0000210	XP_007824013.1	KID62586.1
655844	5530	OG0000211	XP_007824790.2	KID61030.1
655844	5530	OG0000211	XP_007819674.1	KID69636.1
655844	5530	OG0000212	XP_007819363.1	KID71295.1
655844	5530	OG0000212	XP_007824780.1	KID61041.1
655844	5530	OG0000213	XP_007817749.1	KID64237.1
655844	5530	OG0000213	XP_011410766.1	KID61086.1
655844	5530	OG0000214	XP_007824559.2	KID61088.1
655844	5530	OG0000214	XP_007825575.2	KID67043.1
655844	5530	OG0000215	XP_007819179.1	KID71499.1
655844	5530	OG0000215	XP_007824546.1	KID61101.1
655844	5530	OG0000216	XP_007824545.2	KID61102.1
655844	5530	OG0000216	XP_007816758.2	KID64851.1
655844	5530	OG0000217	XP_007824510.2	KID61140.1
655844	5530	OG0000217	XP_007817533.1	KID64557.1
655844	5530	OG0000218	XP_007824497.1	KID61152.1
655844	5530	OG0000218	XP_007824415.1	KID61565.1
655844	5530	OG0000219	XP_007817703.1	KID64283.1
655844	5530	OG0000219	XP_011410772.1	KID61153.1
655844	5530	OG0000220	XP_007823913.1	KID63446.1
655844	5530	OG0000220	XP_007824480.2	KID61172.1
655844	5530	OG0000221	XP_007824478.1	KID61174.1
655844	5530	OG0000221	XP_007818728.1	KID71923.1
655844	5530	OG0000222	XP_007822285.1	KID68212.1
655844	5530	OG0000222	XP_007824475.1	KID61178.1
655844	5530	OG0000223	XP_007824466.2	KID61188.1
655844	5530	OG0000223	XP_007821503.1	KID61974.1
655844	5530	OG0000224	XP_007825226.1	KID70427.1
655844	5530	OG0000224	XP_007826638.1	KID61197.1
655844	5530	OG0000225	XP_007822330.1	KID61237.1
655844	5530	OG0000225	XP_007823090.1	KID63971.1
655844	5530	OG0000226	XP_007822342.2	KID61248.1
655844	5530	OG0000226	XP_007825220.2	KID70433.1
655844	5530	OG0000227	XP_007819818.1	KID69784.1
655844	5530	OG0000227	XP_011411649.1	KID61283.1
655844	5530	OG0000228	XP_007822373.1	KID61284.1
655844	5530	OG0000228	XP_007826509.1	KID64494.1
655844	5530	OG0000229	XP_007825372.2	KID65761.1
655844	5530	OG0000229	XP_007822385.1	KID61296.1
655844	5530	OG0000230	XP_007826194.1	KID61368.1
655844	5530	OG0000230	XP_011411246.1	KID69314.1
655844	5530	OG0000231	XP_007824180.1	KID61459.1
655844	5530	OG0000231	XP_007826195.1	KID61369.1
655844	5530	OG0000232	XP_007819266.1	KID71401.1
655844	5530	OG0000232	XP_007824238.1	KID61424.1
655844	5530	OG0000233	XP_007824233.1	KID61429.1
655844	5530	OG0000233	XP_007820253.1	KID66783.1
655844	5530	OG0000234	XP_007824193.2	KID61449.1
655844	5530	OG0000234	XP_007817828.1	KID63541.1
655844	5530	OG0000235	XP_007824175.2	KID61465.1
655844	5530	OG0000235	XP_007818163.1	KID67353.1
655844	5530	OG0000236	XP_007823660.2	KID70161.1
655844	5530	OG0000236	XP_007824161.2	KID61479.1
655844	5530	OG0000237	XP_007826625.2	KID61486.1
655844	5530	OG0000237	XP_007821732.2	KID68783.1
655844	5530	OG0000238	XP_007826623.1	KID61488.1
655844	5530	OG0000238	XP_007824105.2	KID65653.1
655844	5530	OG0000239	XP_007826618.1	KID61493.1
655844	5530	OG0000239	XP_011410878.1	KID62836.1
655844	5530	OG0000240	XP_007816193.1	KID66391.1
655844	5530	OG0000240	XP_007824399.1	KID61548.1
655844	5530	OG0000241	XP_007817441.2	KID65563.1
655844	5530	OG0000241	XP_007824407.1	KID61556.1
655844	5530	OG0000242	XP_007824411.1	KID61562.1
655844	5530	OG0000242	XP_007826606.2	KID64990.1
655844	5530	OG0000243	XP_007820882.1	KID62483.1
655844	5530	OG0000243	XP_007824431.1	KID61580.1
655844	5530	OG0000244	XP_007824917.1	KID69308.1
655844	5530	OG0000244	XP_007824458.1	KID61608.1
655844	5530	OG0000245	XP_007824461.2	KID61611.1
655844	5530	OG0000245	XP_007817243.2	KID66003.1
655844	5530	OG0000246	XP_007819067.1	KID71608.1
655844	5530	OG0000246	XP_007826085.1	KID61629.1
655844	5530	OG0000247	XP_007819052.2	KID71623.1
655844	5530	OG0000247	XP_007826078.2	KID61636.1
655844	5530	OG0000248	XP_007826075.1	KID61639.1
655844	5530	OG0000248	XP_007824731.2	KID69117.1
655844	5530	OG0000249	XP_007822317.1	KID61735.1
655844	5530	OG0000249	XP_007825708.1	KID61672.1
655844	5530	OG0000250	XP_007825704.2	KID61676.1
655844	5530	OG0000250	XP_007825974.2	KID65959.1
655844	5530	OG0000251	XP_007823226.1	KID67964.1
655844	5530	OG0000251	XP_007825681.1	KID61700.1
655844	5530	OG0000252	XP_007819927.2	KID69895.1
655844	5530	OG0000252	XP_007825678.2	KID61703.1
655844	5530	OG0000253	XP_007821839.1	KID68672.1
655844	5530	OG0000253	XP_007822320.2	KID61738.1
655844	5530	OG0000254	XP_007816733.1	KID64877.1
655844	5530	OG0000254	XP_007824900.1	KID61750.1
655844	5530	OG0000255	XP_007817382.2	KID61818.1
655844	5530	OG0000255	XP_011410989.1	KID67998.1
655844	5530	OG0000256	XP_007817381.2	KID61819.1
655844	5530	OG0000256	XP_007823500.2	KID63790.1
655844	5530	OG0000257	XP_007817347.1	KID61853.1
655844	5530	OG0000257	XP_007821669.1	KID68848.1
655844	5530	OG0000258	XP_007823154.1	KID64038.1
655844	5530	OG0000258	XP_007817330.1	KID61872.1
655844	5530	OG0000259	XP_007817326.1	KID61877.1
655844	5530	OG0000259	XP_007819733.1	KID69696.1
655844	5530	OG0000260	XP_007817313.2	KID61890.1
655844	5530	OG0000260	XP_007824313.2	KID70621.1
655844	5530	OG0000261	XP_007818201.2	KID67395.1
655844	5530	OG0000261	XP_007817278.2	KID61928.1
655844	5530	OG0000262	XP_007819631.1	KID61954.1
655844	5530	OG0000262	XP_007821483.1	KID69592.1
655844	5530	OG0000263	XP_007821491.1	KID61962.1
655844	5530	OG0000263	XP_007819301.1	KID71365.1
655844	5530	OG0000264	XP_007816663.1	KID70193.1
655844	5530	OG0000264	XP_007821526.1	KID61998.1
655844	5530	OG0000265	XP_007816659.1	KID70197.1
655844	5530	OG0000265	XP_007821527.1	KID61999.1
655844	5530	OG0000266	XP_007819243.2	KID71426.1
655844	5530	OG0000266	XP_007821601.1	KID62081.1
655844	5530	OG0000267	XP_007821610.1	KID62090.1
655844	5530	OG0000267	XP_007818270.1	KID67466.1
655844	5530	OG0000268	XP_007824733.1	KID69115.1
655844	5530	OG0000268	XP_007818521.2	KID62158.1
655844	5530	OG0000269	XP_007821683.2	KID68834.1
655844	5530	OG0000269	XP_007818571.2	KID62186.1
655844	5530	OG0000270	XP_011410705.1	KID62190.1
655844	5530	OG0000270	XP_007818945.1	KID71734.1
655844	5530	OG0000271	XP_007826004.1	KID65043.1
655844	5530	OG0000271	XP_007818603.1	KID62222.1
655844	5530	OG0000272	XP_007825111.1	KID64951.1
655844	5530	OG0000272	XP_007818658.2	KID62285.1
655844	5530	OG0000273	XP_007820736.2	KID62332.1
655844	5530	OG0000273	XP_007819088.1	KID71586.1
655844	5530	OG0000274	XP_007820776.2	KID62371.1
655844	5530	OG0000274	XP_007822830.1	KID65266.1
655844	5530	OG0000275	XP_007820792.1	KID62387.1
655844	5530	OG0000275	XP_007819943.1	KID69912.1
655844	5530	OG0000276	XP_007825975.1	KID65960.1
655844	5530	OG0000276	XP_007820806.2	KID62402.1
655844	5530	OG0000277	XP_007820808.2, XP_007816598.2, XP_007826530.2	KID62404.1
655844	5530	OG0000278	XP_007820812.1	KID62408.1
655844	5530	OG0000278	XP_007819508.1	KID69462.1
655844	5530	OG0000279	XP_007818429.1	KID67636.1
655844	5530	OG0000279	XP_007820829.1	KID62427.1
655844	5530	OG0000280	XP_007823987.1	KID62557.1
655844	5530	OG0000280	XP_007818704.1	KID71949.1
655844	5530	OG0000281	XP_007820112.1	KID66843.1
655844	5530	OG0000281	XP_007823994.1	KID62564.1
655844	5530	OG0000282	XP_007823659.1	KID70160.1
655844	5530	OG0000282	XP_007824008.1	KID62580.1
655844	5530	OG0000283	XP_007824015.1, XP_007817089.1, XP_007816600.1	KID62588.1
655844	5530	OG0000284	XP_007819302.1	KID71364.1
655844	5530	OG0000284	XP_007825411.2	KID62631.1
655844	5530	OG0000285	XP_007825424.2	KID62642.1
655844	5530	OG0000285	XP_007823108.1	KID63992.1
655844	5530	OG0000286	XP_007825432.1	KID62652.1
655844	5530	OG0000286	XP_007818384.2	KID67589.1
655844	5530	OG0000287	XP_007825507.1	KID69364.1
655844	5530	OG0000287	XP_007825433.2	KID62654.1
655844	5530	OG0000288	XP_007825435.2	KID62658.1
655844	5530	OG0000288	XP_007819853.2	KID69817.1
655844	5530	OG0000289	XP_007825442.1	KID62664.1
655844	5530	OG0000289	XP_007822739.1	KID65362.1
655844	5530	OG0000290	XP_007825443.2	KID62665.1
655844	5530	OG0000290	XP_007825455.1	KID62677.1
655844	5530	OG0000291	XP_007825458.1	KID62680.1
655844	5530	OG0000291	XP_011411558.1	KID63913.1
655844	5530	OG0000292	XP_007826508.1	KID64493.1
655844	5530	OG0000292	XP_007826653.1	KID62693.1
655844	5530	OG0000293	XP_007826651.1	KID62695.1
655844	5530	OG0000293	XP_007817645.1	KID64342.1
655844	5530	OG0000294	XP_007816563.2	KID64064.1
655844	5530	OG0000294	XP_007816517.1	KID62730.1
655844	5530	OG0000295	XP_007816499.2	KID62750.1
655844	5530	OG0000295	XP_007822288.1	KID68209.1
655844	5530	OG0000296	XP_007821160.1	KID63066.1
655844	5530	OG0000296	XP_007816491.1	KID62758.1
655844	5530	OG0000297	XP_011410750.1	KID67049.1
655844	5530	OG0000297	XP_007816368.1	KID62882.1
655844	5530	OG0000298	XP_007816339.2	KID62911.1
655844	5530	OG0000298	XP_007824291.2	KID70629.1
655844	5530	OG0000299	XP_007816315.1	KID62936.1
655844	5530	OG0000299	XP_007823922.1	KID63456.1
655844	5530	OG0000300	XP_007816292.1	KID64059.1
655844	5530	OG0000300	XP_007821163.1	KID63069.1
655844	5530	OG0000301	XP_007820659.2	KID63157.1
655844	5530	OG0000301	XP_007816654.1	KID70202.1
655844	5530	OG0000302	XP_007820669.2	KID63167.1
655844	5530	OG0000302	XP_007822992.2	KID63867.1
655844	5530	OG0000303	XP_007823068.2	KID63947.1
655844	5530	OG0000303	XP_007820685.1	KID63182.1
655844	5530	OG0000304	XP_007821792.1	KID68721.1
655844	5530	OG0000304	XP_007820690.2	KID63187.1
655844	5530	OG0000305	XP_007823810.2	KID63329.1
655844	5530	OG0000305	XP_007820726.1	KID63224.1
655844	5530	OG0000306	XP_007824646.2	KID65891.1
655844	5530	OG0000306	XP_007825021.1	KID63256.1
655844	5530	OG0000307	XP_007825023.2	KID63258.1
655844	5530	OG0000307	XP_007819614.1	KID69575.1
655844	5530	OG0000308	XP_011410642.1	KID63324.1
655844	5530	OG0000308	XP_011411356.1	KID71836.1
655844	5530	OG0000309	XP_007824090.1	KID65669.1
655844	5530	OG0000309	XP_007823881.1	KID63408.1
655844	5530	OG0000310	XP_007823916.2	KID63450.1
655844	5530	OG0000310	XP_007821731.1	KID68784.1
655844	5530	OG0000311	XP_007825814.2	KID64649.1
655844	5530	OG0000311	XP_007823917.1	KID63451.1
655844	5530	OG0000312	XP_007823923.1	KID63457.1
655844	5530	OG0000312	XP_007819591.1	KID69552.1
655844	5530	OG0000313	XP_007822177.2	KID68329.1
655844	5530	OG0000313	XP_007823925.1	KID63459.1
655844	5530	OG0000314	XP_007823932.1	KID63467.1
655844	5530	OG0000314	XP_007819469.1	KID69426.1
655844	5530	OG0000315	XP_007821733.2	KID68782.1
655844	5530	OG0000315	XP_007823933.1	KID63468.1
655844	5530	OG0000316	XP_007817860.1	KID63479.1
655844	5530	OG0000316	XP_007823242.2	KID67982.1
655844	5530	OG0000317	XP_007824911.1	KID69315.1
655844	5530	OG0000317	XP_007817863.1	KID63481.1
655844	5530	OG0000318	XP_007817866.1	KID63487.1
655844	5530	OG0000318	XP_007822944.2	KID65138.1
655844	5530	OG0000319	XP_007817867.2	KID63488.1
655844	5530	OG0000319	XP_007817437.1	KID65558.1
655844	5530	OG0000320	XP_007817889.1, XP_007817466.1, XP_007826370.1	KID63512.1
655844	5530	OG0000321	XP_011411211.1	KID69855.1
655844	5530	OG0000321	XP_007817853.1	KID63519.1
655844	5530	OG0000322	XP_011410607.1	KID63531.1
655844	5530	OG0000322	XP_007817434.1	KID65555.1
655844	5530	OG0000323	XP_007817829.2	KID63540.1
655844	5530	OG0000323	XP_007816726.1	KID64884.1
655844	5530	OG0000324	XP_007817809.2	KID63545.1
655844	5530	OG0000324	XP_007822767.1	KID65334.1
655844	5530	OG0000325	XP_007817816.1	KID63551.1
655844	5530	OG0000325	XP_007825223.1	KID70430.1
655844	5530	OG0000326	XP_007822941.1	KID65141.1
655844	5530	OG0000326	XP_007817820.1	KID63555.1
655844	5530	OG0000327	XP_007822706.1	KID70948.1
655844	5530	OG0000327	XP_007823410.2	KID63704.1
655844	5530	OG0000328	XP_007821903.2	KID68605.1
655844	5530	OG0000328	XP_007823462.2	KID63753.1
655844	5530	OG0000329	XP_007826000.1	KID65047.1
655844	5530	OG0000329	XP_007823471.1	KID63761.1
655844	5530	OG0000330	XP_007822974.2	KID63847.1
655844	5530	OG0000330	XP_007821311.1	KID70827.1
655844	5530	OG0000331	XP_007821791.1	KID68722.1
655844	5530	OG0000331	XP_007822976.1	KID63852.1
655844	5530	OG0000332	XP_007823102.1	KID63985.1
655844	5530	OG0000332	XP_007819460.1	KID69417.1
655844	5530	OG0000333	XP_007825190.2	KID70472.1
655844	5530	OG0000333	XP_011411570.1	KID63987.1
655844	5530	OG0000334	XP_007823107.1	KID63991.1
655844	5530	OG0000334	XP_007819438.1	KID71253.1
655844	5530	OG0000335	XP_007823128.1	KID64012.1
655844	5530	OG0000335	XP_007824648.1	KID65893.1
655844	5530	OG0000336	XP_007825069.1	KID64479.1
655844	5530	OG0000336	XP_007823130.1	KID64014.1
655844	5530	OG0000337	XP_007826015.1	KID65031.1
655844	5530	OG0000337	XP_007823133.1	KID64017.1
655844	5530	OG0000338	XP_007821402.1	KID70729.1
655844	5530	OG0000338	XP_007823159.1	KID64043.1
655844	5530	OG0000339	XP_007823164.1	KID64045.1
655844	5530	OG0000339	XP_007824575.1	KID65815.1
655844	5530	OG0000340	XP_007818451.1	KID67658.1
655844	5530	OG0000340	XP_007826386.1	KID64076.1
655844	5530	OG0000341	XP_007826379.1	KID64083.1
655844	5530	OG0000341	XP_011411255.1	KID69266.1
655844	5530	OG0000342	XP_007826378.1	KID64084.1
655844	5530	OG0000342	XP_007817618.1	KID64370.1
655844	5530	OG0000343	XP_007817523.1	KID64567.1
655844	5530	OG0000343	XP_007817759.1	KID64228.1
655844	5530	OG0000344	XP_007826003.1	KID65044.1
655844	5530	OG0000344	XP_007817742.1	KID64243.1
655844	5530	OG0000345	XP_007817725.1	KID64261.1
655844	5530	OG0000345	XP_007821648.1	KID68868.1
655844	5530	OG0000346	XP_007817719.2	KID64267.1
655844	5530	OG0000346	XP_007825742.1	KID66270.1
655844	5530	OG0000347	XP_007825745.1	KID66267.1
655844	5530	OG0000347	XP_007817718.1	KID64268.1
655844	5530	OG0000348	XP_007822173.2	KID68333.1
655844	5530	OG0000348	XP_007817681.2	KID64305.1
655844	5530	OG0000349	XP_007822893.1	KID65196.1
655844	5530	OG0000349	XP_007817679.1	KID64307.1
655844	5530	OG0000350	XP_007817656.1	KID64330.1
655844	5530	OG0000350	XP_007825729.1	KID66286.1
655844	5530	OG0000351	XP_007816265.1	KID66317.1
655844	5530	OG0000351	XP_007817655.1	KID64331.1
655844	5530	OG0000352	XP_007824662.1	KID69185.1
655844	5530	OG0000352	XP_007817652.1	KID64334.1
655844	5530	OG0000353	XP_007817650.1	KID64336.1
655844	5530	OG0000353	XP_007825736.2	KID66279.1
655844	5530	OG0000354	XP_007821897.1	KID68611.1
655844	5530	OG0000354	XP_007817627.1	KID64361.1
655844	5530	OG0000355	XP_007817611.1	KID64377.1
655844	5530	OG0000355	XP_007825740.1	KID66272.1
655844	5530	OG0000356	XP_007818173.2	KID67364.1
655844	5530	OG0000356	XP_007817599.1	KID64390.1
655844	5530	OG0000357	XP_007825828.1	KID66110.1
655844	5530	OG0000357	XP_007826285.1	KID64392.1
655844	5530	OG0000358	XP_007826302.1	KID64407.1
655844	5530	OG0000358	XP_007816630.1	KID70225.1
655844	5530	OG0000359	XP_007825921.1	KID64442.1
655844	5530	OG0000359	XP_007822282.2	KID68216.1
655844	5530	OG0000360	XP_007825937.1	KID64461.1
655844	5530	OG0000360	XP_007820315.1	KID66719.1
655844	5530	OG0000361	XP_007824988.1	KID69225.1
655844	5530	OG0000361	XP_007825941.1	KID64465.1
655844	5530	OG0000362	XP_007822780.1	KID65323.1
655844	5530	OG0000362	XP_007825072.1	KID64482.1
655844	5530	OG0000363	XP_007818199.2	KID67394.1
655844	5530	OG0000363	XP_007826505.1	KID64490.1
655844	5530	OG0000364	XP_007819441.1, XP_011411279.1, XP_011411441.1	KID64507.1
655844	5530	OG0000365	XP_007817544.2	KID64542.1
655844	5530	OG0000365	XP_007820117.1	KID66848.1
655844	5530	OG0000366	XP_007817531.2	KID64559.1
655844	5530	OG0000366	XP_007820238.1	KID66798.1
655844	5530	OG0000367	XP_007826129.1	KID69097.1
655844	5530	OG0000367	XP_007817502.1	KID64587.1
655844	5530	OG0000368	XP_007817494.2	KID64596.1
655844	5530	OG0000368	XP_007816191.1	KID66393.1
655844	5530	OG0000369	XP_007817489.1	KID64602.1
655844	5530	OG0000369	XP_007826472.2	KID67067.1
655844	5530	OG0000370	XP_011411746.1	KID64613.1
655844	5530	OG0000370	XP_007826008.1	KID65039.1
655844	5530	OG0000371	XP_007825795.2	KID64634.1
655844	5530	OG0000371	XP_007824687.2	KID69158.1
655844	5530	OG0000372	XP_007818708.1	KID71945.1
655844	5530	OG0000372	XP_007825796.1	KID64635.1
655844	5530	OG0000373	XP_007826030.1	KID65016.1
655844	5530	OG0000373	XP_007816827.1	KID64787.1
655844	5530	OG0000374	XP_007825521.2	KID69351.1
655844	5530	OG0000374	XP_007816821.2	KID64794.1
655844	5530	OG0000375	XP_007818718.1	KID71934.1
655844	5530	OG0000375	XP_007816793.1	KID64821.1
655844	5530	OG0000376	XP_007816772.1	KID64839.1
655844	5530	OG0000376	XP_007817195.1	KID66059.1
655844	5530	OG0000377	XP_007816770.2	KID64841.1
655844	5530	OG0000377	XP_007817439.1	KID65560.1
655844	5530	OG0000378	XP_007825109.1	KID64953.1
655844	5530	OG0000378	XP_007822764.1	KID65337.1
655844	5530	OG0000379	XP_007819544.2	KID69501.1
655844	5530	OG0000379	XP_011411708.1	KID64955.1
655844	5530	OG0000380	XP_007819689.1	KID69651.1
655844	5530	OG0000380	XP_007826043.1	KID65003.1
655844	5530	OG0000381	XP_007826548.1	KID69341.1
655844	5530	OG0000381	XP_007826037.1	KID65009.1
655844	5530	OG0000382	XP_007819060.1	KID71615.1
655844	5530	OG0000382	XP_007826031.1	KID65015.1
655844	5530	OG0000383	XP_007826118.1	KID65073.1
655844	5530	OG0000383	XP_007822854.1	KID65240.1
655844	5530	OG0000384	XP_011411596.1	KID70493.1
655844	5530	OG0000384	XP_007826111.1	KID65084.1
655844	5530	OG0000385	XP_007826104.1	KID65094.1
655844	5530	OG0000385	XP_007826445.1	KID65925.1
655844	5530	OG0000386	XP_007822957.1	KID65124.1
655844	5530	OG0000386	XP_007822013.1	KID68493.1
655844	5530	OG0000387	XP_007822951.1	KID65130.1
655844	5530	OG0000387	XP_007821774.1	KID68739.1
655844	5530	OG0000388	XP_007822945.1	KID65137.1
655844	5530	OG0000388	XP_007823636.1	KID70137.1
655844	5530	OG0000389	XP_007825168.1	KID70501.1
655844	5530	OG0000389	XP_007822895.1	KID65194.1
655844	5530	OG0000390	XP_007821316.2	KID70822.1
655844	5530	OG0000390	XP_007822885.1	KID65206.1
655844	5530	OG0000391	XP_007824714.1	KID69130.1
655844	5530	OG0000391	XP_007822850.1	KID65244.1
655844	5530	OG0000392	XP_007822843.1	KID65252.1
655844	5530	OG0000392	XP_007825774.1	KID66241.1
655844	5530	OG0000393	XP_007819433.1	KID71248.1
655844	5530	OG0000393	XP_007822842.2	KID65253.1
655844	5530	OG0000394	XP_007822837.1	KID65259.1
655844	5530	OG0000394	XP_007819241.1	KID71428.1
655844	5530	OG0000395	XP_007822817.2	KID65281.1
655844	5530	OG0000395	XP_007818846.1	KID71799.1
655844	5530	OG0000396	XP_007820266.1	KID66770.1
655844	5530	OG0000396	XP_007822814.2	KID65284.1
655844	5530	OG0000397	XP_011410829.1	KID65291.1
655844	5530	OG0000397	XP_007826487.1	KID65917.1
655844	5530	OG0000398	XP_007824578.1	KID65819.1
655844	5530	OG0000398	XP_007822746.1	KID65355.1
655844	5530	OG0000399	XP_007818980.1	KID71698.1
655844	5530	OG0000399	XP_007822745.1	KID65356.1
655844	5530	OG0000400	XP_007822115.2	KID68392.1
655844	5530	OG0000400	XP_007822737.1	KID65364.1
655844	5530	OG0000401	XP_007822630.1	KID71028.1
655844	5530	OG0000401	XP_007822736.1	KID65365.1
655844	5530	OG0000402	XP_011410817.1	KID65366.1
655844	5530	OG0000402	XP_011410710.1	KID67722.1
655844	5530	OG0000403	XP_007822735.2	KID65367.1
655844	5530	OG0000403	XP_007818120.1	KID67309.1
655844	5530	OG0000404	XP_007818970.1	KID71708.1
